Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
DKS,"Dick's Sporting Goods Inc",133.94,10.31,+8.34%,34.74%,49%,16547,28.9%,71.1%,0.40669897135085
BRK.B,"Berkshire Hathaway Cl B",503.49,1.48,+0.29%,32.95%,35%,16535,43.0%,57.0%,0.75437665782493
SBUX,"Starbucks Corp",95.11,0.21,+0.22%,21.05%,39%,16512,48.9%,51.1%,0.95593461265103
CAVA,"Cava Group Inc",52.66,0.66,+1.27%,32.92%,46%,16506,43.6%,56.4%,0.77217092548851
NVAX,"Novavax Inc",10.83,0.42,+4.03%,11.91%,37%,16497,6.9%,93.1%,0.073604060913706
JOBY,"Joby Aviation Inc",6.44,0.03,+0.47%,14.75%,8%,16274,23.4%,76.6%,0.30484284797947
PG,"Procter & Gamble",148.22,2.14,+1.46%,15.68%,17%,16092,38.0%,62.0%,0.61274804570054
TTWO,"Take-Two Interactive",205.53,-4.39,-2.09%,53.81%,56%,16026,52.7%,47.3%,1.1159228941114
DAR,"Darling International Inc",61.63,-1.63,-2.58%,33.79%,51%,16021,33.2%,66.8%,0.49589169000934
JNJ,"Johnson & Johnson",269.19,-0.28,-0.10%,74.52%,89%,16009,67.7%,32.3%,2.0983162376621
IOVA,"Iovance Biotherapeutics Inc",10.64,0.45,+4.42%,5.82%,16%,15883,17.5%,82.5%,0.2124427480916
BBAI,"Bigbear.Ai Holdings Inc",2.89,-0.01,-0.34%,8.71%,2%,15805,6.3%,93.7%,0.066824164697941
USB,"U.S. Bancorp",59.44,-1.,-1.65%,44.37%,65%,15744,31.6%,68.4%,0.46265328874025
VST,"Vistra Energy Corp",140.41,-0.37,-0.26%,12.68%,8%,15590,40.1%,59.9%,0.66827180310326
RXT,"Rackspace Technology Inc",4.13,0.09,+2.23%,5.81%,11%,15572,79.2%,20.8%,3.8032078963603
CDE,"Coeur Mining Inc",20.49,0.97,+4.97%,5.91%,6%,15530,25.5%,74.5%,0.34156876295784
TMUS,"T-Mobile US",162.41,-2.86,-1.73%,54.53%,70%,15433,19.7%,80.3%,0.24509883017346
BX,"Blackstone Inc",124.01,-2.4,-1.90%,34.57%,43%,15320,63.2%,36.8%,1.7196875554767
OKTA,"Okta Inc Cl A",196.62,5.29,+2.76%,62.66%,55%,15243,34.3%,65.7%,0.52110567807604
KTOS,"Kratos Defense & Security Inc",46.97,-1.62,-3.33%,16.19%,10%,15117,28.3%,71.7%,0.39520073834795
CHWY,"Chewy Inc",19.66,-0.85,-4.14%,30.82%,29%,15093,33.4%,66.6%,0.50164162769874
RBLX,"Roblox Corp Cl A",49.87,-1.38,-2.69%,35.44%,32%,14912,41.7%,58.3%,0.71382599701184
NYT,"New York Times Company",65.45,-5.08,-7.20%,58.24%,85%,14672,51.0%,49.0%,1.039760878632
RARE,"Ultragenyx Pharmaceu",15.61,0.96,+6.55%,10.43%,25%,14671,12.1%,87.9%,0.13790428914915
PLUG,"Plug Power Inc",2.11,0.02,+0.96%,3.31%,2%,14339,31.3%,68.7%,0.45603168155971
RIG,"Transocean Inc",5.49,0.04,+0.73%,8.76%,22%,13963,16.1%,83.9%,0.19229783963795
LEN,"Lennar Corp",83.06,4.98,+6.38%,37.78%,22%,13854,36.3%,63.7%,0.57039220131489
AMKR,"Amkor Technology",54.59,2.4,+4.60%,33.18%,36%,13837,32.8%,67.2%,0.48752956353472
AUR,"Aurora Innovation Inc Cl A",6.46,-0.05,-0.77%,9.98%,25%,13696,3.9%,96.1%,0.040729483282675
AMGN,"Amgen Inc",410.24,17.08,+4.34%,42.04%,51%,13676,22.2%,77.8%,0.28533834586466
TLRY,"Tilray Brands Inc",4.23,0.15,+3.68%,15.05%,32%,13663,13.5%,86.5%,0.15670504571622
MO,"Altria Group",68.64,0.11,+0.16%,46.57%,43%,13627,32.3%,67.7%,0.47782236199978
DJT,"Trump Media & Technology Group Corp",9.38,0.26,+2.85%,22.31%,27%,13517,12.2%,87.8%,0.13932906271072
PAYX,"Paychex Inc",114.53,-0.48,-0.42%,53.43%,64%,13396,51.3%,48.7%,1.0517690304794
ASML,"ASML Holding NV",1747.9,36.58,+2.14%,41.37%,47%,13305,44.4%,55.6%,0.79773003648156
RCAT,"Red Cat Holdings Inc",6.94,-0.01,-0.14%,2.85%,2%,13294,28.4%,71.6%,0.39613526570048
ENPH,"Enphase Energy Inc",34.42,-0.34,-0.98%,20.82%,27%,13122,19.7%,80.3%,0.24603551419618
ACMR,"Acm Research Inc",75.8,3.03,+4.16%,25.70%,31%,13110,10.3%,89.7%,0.11470113085622
DASH,"Doordash Cl A",192.21,-1.62,-0.84%,29.87%,35%,13058,18.0%,82.0%,0.21912053029596
BMY,"Bristol-Myers Squibb",62.25,-0.37,-0.59%,38.57%,45%,12864,36.7%,63.3%,0.58014985873971
KLAC,"K L A-Tencor Corp",188.32,4.35,+2.36%,29.63%,70%,12840,42.8%,57.2%,0.74931880108992
PINS,"Pinterest Inc",18.39,-0.97,-5.01%,37.37%,39%,12797,52.6%,47.4%,1.1106712848425
BTG,"B2Gold Corp",5.58,0.22,+4.10%,2.19%,11%,12640,6.8%,93.2%,0.07309618813142
DOW,"Dow Inc",28.2,-0.07,-0.25%,7.52%,6%,12605,14.0%,86.0%,0.16314478176617
HAL,"Halliburton Company",32.85,-0.54,-1.62%,38.35%,44%,12515,20.8%,79.2%,0.26273837150641
ABSI,"Absci Corp",10.71,0.89,+9.06%,8.81%,10%,12362,1.9%,98.1%,0.019042123485286
SMMT,"Summit Therapeu ADR",17.12,0.22,+1.30%,41.77%,69%,12313,47.0%,53.0%,0.88762839184424
PAA,"Plains All American Pipeline LP",24.55,-0.44,-1.76%,31.63%,29%,12258,63.8%,36.2%,1.7589466576637
MTCH,"Match Group Inc",41.71,-1.45,-3.36%,25.33%,41%,12235,61.7%,38.3%,1.6087420042644
QUBT,"Quantum Computing Inc",9.08,0.12,+1.34%,13.55%,6%,12172,22.9%,77.1%,0.29668690742516
CAT,"Caterpillar Inc",808.01,-8.49,-1.04%,33.94%,34%,12139,51.9%,48.1%,1.0807336304422
DOCU,"Docusign Inc",66.76,-1.81,-2.64%,42.28%,35%,12135,59.8%,40.2%,1.4897414854329
BNY,"Bank of New York Mellon",150.17,-3.72,-2.42%,30.05%,39%,12118,76.2%,23.8%,3.2091003820771
TEAM,"Atlassian Corp",188.65,-7.02,-3.59%,39.42%,32%,12098,60.6%,39.4%,1.535205364627
LION,"Lionsgate Studios Corp",11.36,-0.12,-1.05%,10.31%,3%,12083,0.4%,99.6%,0.004155239757334
RSKD,"Riskified Ltd Cl A",7.01,0.66,+10.39%,22.09%,55%,12077,2.2%,97.8%,0.02252137837609
DVN,"Devon Energy Corp",46.93,-0.66,-1.39%,50.00%,39%,11720,38.2%,61.8%,0.61744410709357
TWLO,Twilio,284.53,18.47,+6.94%,54.42%,57%,11684,25.6%,74.4%,0.34360625574977
EXPE,"Expedia Group Inc",280.7,-0.32,-0.11%,50.91%,50%,11543,60.4%,39.6%,1.5247156605424
SERV,"Serve Robotics Inc",4.55,0.11,+2.48%,11.15%,9%,11455,28.1%,71.9%,0.39067621706932
KOPN,"Kopin Corp",4.94,0.09,+1.86%,0.00%,0%,11415,2.2%,97.8%,0.02211676217765
U,"Unity Software Inc",43.11,-0.1,-0.23%,8.24%,9%,11277,24.5%,75.5%,0.32390232448932
AGNC,"Agnc Investment Corp",10.09,0.12,+1.20%,17.27%,35%,11082,26.2%,73.8%,0.35427104973726
NNE,"Nano Nuclear Energy Inc",17.32,0.22,+1.29%,10.14%,2%,10965,10.7%,89.3%,0.11944869831547
RTX,"Rtx Corp",190.99,-3.35,-1.72%,32.23%,32%,10951,40.2%,59.8%,0.6734413202934
MBLY,"Mobileye Global Inc Cl A",7.68,-0.31,-3.88%,27.25%,48%,10941,32.0%,68.0%,0.47076219922033
BP,"BP Plc ADR",43.1,-0.06,-0.14%,60.35%,72%,10910,45.8%,54.2%,0.84415145368492
COMP,"Compass Inc Cl A",9.67,-0.46,-4.54%,22.84%,29%,10859,42.4%,57.6%,0.73660642891412
VZLA,"Vizsla Silver Corp",4.3,0.23,+5.65%,3.98%,23%,10812,12.8%,87.2%,0.14655355249205
OWL,"Blue Owl Capital Inc",9.88,-0.14,-1.40%,31.50%,32%,10729,32.0%,68.0%,0.46952472264073
GEMI,"Gemini Space Station Inc Cl A",5.95,-0.04,-0.67%,39.99%,15%,10533,33.3%,66.7%,0.4995728929385
PSX,"Phillips 66",256.78,-4.97,-1.90%,100.00%,100%,10473,57.9%,42.1%,1.3753685643003
PLNT,"Planet Fitness",42.6,-4.45,-9.46%,65.79%,78%,10357,20.2%,79.8%,0.25341885513736
PL,"Planet Labs Pbc",16.91,-0.16,-0.94%,2.18%,2%,10351,22.5%,77.5%,0.29016577340147
CVS,"CVS Corp",87.1,-0.5,-0.57%,35.33%,51%,10289,42.1%,57.9%,0.72692178583417
CLS,"Celestica Inc",356.09,11.69,+3.39%,35.81%,12%,10240,50.5%,49.5%,1.0193255768093
KKR,"KKR & Company LP",98.44,-2.39,-2.37%,31.65%,28%,10167,49.0%,51.0%,0.96160524792591
DDOG,"Datadog Cl A",247.48,2.43,+0.99%,47.67%,57%,10063,39.0%,61.0%,0.63812469477454
CIEN,"Ciena Corp",368.56,2.6,+0.71%,29.52%,23%,10039,61.2%,38.8%,1.5787310557411
SPOT,"Spotify Technology S.A.",501.3,-15.47,-2.99%,38.68%,37%,10036,42.5%,57.5%,0.73813647384829
MPC,"Marathon Petroleum",389.68,-12.7,-3.16%,87.78%,98%,10010,80.1%,19.9%,4.0200601805416
TXN,"Texas Instruments",271.41,0.54,+0.20%,28.10%,60%,9951,42.7%,57.3%,0.7460958062818
ABNB,"Airbnb Inc Cl A",161.81,-5.03,-3.01%,38.38%,38%,9878,35.8%,64.2%,0.55828995109639
GEV,"GE Vernova Inc",950.28,4.06,+0.43%,15.35%,16%,9872,54.7%,45.3%,1.2085011185682
CLOV,"Clover Health Investments Corp",4.67,0.13,+2.86%,8.16%,24%,9708,36.4%,63.6%,0.57163671685284
MA,"Mastercard Inc",555.89,-11.76,-2.07%,38.67%,31%,9643,54.0%,46.0%,1.1733153031327
AEO,"American Eagle Outfitters",15.92,0.46,+2.98%,1.09%,1%,9622,27.1%,72.9%,0.37085054851118
QURE,"Uniqure N.V.",45.28,0.97,+2.19%,17.52%,54%,9555,8.6%,91.4%,0.094501718213058
UPST,"Upstart Holdings Inc",25.97,0.39,+1.52%,12.92%,14%,9550,29.2%,70.8%,0.4125129418725
OUST,"Ouster Inc",40.25,2.13,+5.59%,16.03%,12%,9523,20.4%,79.6%,0.25699577613516
TJX,"TJX Companies",130.79,-0.17,-0.13%,55.71%,60%,9495,33.9%,66.1%,0.51362984218077
CTAS,"Cintas Corp",198.8,1.92,+0.98%,68.20%,73%,9401,51.6%,48.4%,1.0652460456942
HIVE,"Hive Digital Technologies Ltd",3.54,0.06,+1.72%,5.53%,1%,9343,18.8%,81.2%,0.23226061725138
TGB,"Trekor Metals Limited",9.36,0.69,+7.96%,31.69%,26%,9339,3.4%,96.6%,0.035710324941777
KOS,"Kosmos Energy Ltd",2.57,-0.06,-2.28%,2.46%,3%,9335,28.2%,71.8%,0.3924522673031
MOS,"Mosaic Company",24.73,0.66,+2.74%,53.28%,63%,9313,44.0%,56.0%,0.78581016299137
CGON,"Cg Oncology Inc",77.74,-0.51,-0.65%,26.93%,10%,8952,1.0%,99.0%,0.0096999774419129
UMAC,"Unusual Machines Inc",24.03,-0.22,-0.91%,6.52%,1%,8946,41.4%,58.6%,0.70529927563858
NKTR,"Nektar Therapeutics",60.97,-5.87,-8.78%,23.28%,48%,8867,46.5%,53.5%,0.86870389884089
CLDX,"Celldex Therapeutics",33.51,-4.38,-11.56%,32.13%,53%,8842,43.1%,56.9%,0.75750347843371
LAES,"Sealsq Corp",2.35,-0.01,-0.42%,3.93%,5%,8797,1.6%,98.4%,0.016641627181324
WYNN,"Wynn Resorts Ltd",82.51,-0.81,-0.97%,16.14%,15%,8755,26.4%,73.6%,0.35841737781226
CTMX,"Cytomx Thera",2.94,0.18,+6.52%,9.84%,17%,8737,96.3%,3.7%,26.049535603715
ABBV,"Abbvie Inc",265.21,0.73,+0.28%,43.96%,52%,8726,35.0%,65.0%,0.53924854471688
LMT,"Lockheed Martin Corp",522.34,-13.06,-2.44%,40.71%,39%,8659,62.4%,37.6%,1.6585815167332
EQT,"Eqt Corp",50.81,0.68,+1.36%,33.16%,31%,8646,28.4%,71.6%,0.3967689822294
GLAS,"Glass House Brands Inc",8.01,0.07,+0.88%,44.82%,41%,8585,1.2%,98.8%,0.012024048096192
KBH,"KB Home",48.59,0.73,+1.53%,68.56%,84%,8371,65.6%,34.4%,1.908617095205
P,"Everpure Inc",110.89,-2.77,-2.44%,32.31%,48%,8330,64.3%,35.7%,1.798118911656
RMBS,"Rambus Inc",105.24,8.28,+8.54%,31.96%,53%,8271,12.6%,87.4%,0.14366703539823
PONY,"Pony AI Inc ADR",7.29,0.41,+5.96%,5.37%,3%,8254,13.6%,86.4%,0.15764375876578
ACN,"Accenture Plc",183.72,-2.39,-1.28%,86.85%,90%,8239,52.5%,47.5%,1.1039325842697
S,"Sentinelone Inc Cl A",23.85,0.05,+0.21%,35.87%,45%,8189,14.4%,85.6%,0.16868845440274
FCEL,"Fuelcell Energy Inc",17.86,-0.1,-0.56%,19.38%,18%,8149,40.6%,59.4%,0.68437370814386
BILI,"Bilibili Inc ADR",15.29,0.11,+0.72%,28.27%,16%,8139,36.1%,63.9%,0.56398923904689
LUMN,"Lumen Technologies Inc",6.38,-0.08,-1.24%,13.20%,10%,8123,15.4%,84.6%,0.18255932450138
UEC,"Uranium Energy",10.33,0.25,+2.48%,18.40%,10%,8112,33.4%,66.6%,0.50111028867506
EYPT,"Eyepoint Inc",4.07,0.05,+1.24%,40.35%,84%,8096,75.2%,24.8%,3.0379052369077
GT,"Goodyear Tire Rubber",5.49,0.47,+9.36%,36.21%,43%,8078,41.2%,58.8%,0.70170634084685
POR,"Portland General Electric Company",47.37,0.3,+0.64%,32.80%,43%,8020,0.3%,99.7%,0.002750687671918
LNG,"Cheniere Energy",272.96,-2.02,-0.73%,54.15%,85%,7965,12.6%,87.4%,0.1445610001437
LFTO,"Liftoff Mobile Inc",16.35,-1.3,-7.37%,26.90%,11%,7958,81.4%,18.6%,4.3697705802969
STM,"Stmicroelectronics N.V. ADR",53.41,1.78,+3.45%,33.20%,51%,7921,19.9%,80.1%,0.24799117693398
VFC,"V.F. Corp",13.55,0.5,+3.83%,17.72%,14%,7886,34.3%,65.7%,0.52151263746865
LAC,"Lithium Americas Corp",3,0.04,+1.35%,4.42%,6%,7877,6.0%,94.0%,0.063740715732613
GRAL,"Grail Inc",108.52,0.55,+0.51%,51.18%,70%,7811,72.6%,27.4%,2.644890340644
GM,"General Motors Company",83.45,-0.5,-0.60%,44.82%,47%,7808,36.9%,63.1%,0.58570268074736
KOD,"Kodiak Sciences Inc",33.8,1.38,+4.26%,92.32%,98%,7782,83.4%,16.6%,5.0092664092664
AAP,"Advance Auto Parts Inc",42.66,1.65,+4.02%,14.95%,12%,7721,18.8%,81.2%,0.23200893569491
WEN,"Wendys Company",6.81,0.11,+1.64%,12.48%,35%,7702,34.7%,65.3%,0.53212651680923
TRIP,"Tripadvisor Inc",8.55,-0.25,-2.84%,19.17%,39%,7680,17.8%,82.2%,0.21653730397592
VICR,"Vicor Corp",268.34,44.44,+19.85%,37.67%,48%,7666,52.5%,47.5%,1.1037321624588
GRPN,"Groupon Cl A",21.28,-0.77,-3.49%,29.99%,38%,7637,7.1%,92.9%,0.076543557936284
CNC,"Centene Corp",63.3,-1.69,-2.60%,27.14%,37%,7635,44.6%,55.4%,0.80624556422995
EIX,"Edison International",55.05,0.1,+0.18%,41.95%,87%,7617,51.7%,48.3%,1.0687126561651
INFQ,"Infleqtion Inc",14.06,0.1,+0.72%,5.32%,2%,7566,31.7%,68.3%,0.46429262628218
KSS,"Kohl's Corp",18.27,0.84,+4.82%,3.70%,3%,7523,39.7%,60.3%,0.65924128804588
FTNT,"Fortinet Inc",174.26,-0.97,-0.55%,47.38%,64%,7517,38.7%,61.3%,0.63023205378443
GLNG,"Golar Lng Ltd",50.42,-0.94,-1.83%,26.83%,14%,7485,26.2%,73.8%,0.3542609010313
TGT,"Target Corp",159.02,1.31,+0.83%,13.55%,26%,7480,47.6%,52.4%,0.90913731495661
TTAN,"Servicetitan Inc Cl A",61.56,5.03,+8.90%,54.15%,43%,7467,12.5%,87.5%,0.14261667941852
SLB,"Slb Limited",52.12,0.36,+0.70%,54.89%,76%,7434,36.1%,63.9%,0.56604171055403
NN,"Nextnav Inc",15.33,-0.33,-2.11%,33.32%,35%,7401,20.5%,79.5%,0.25739041794088
AMPX,"Amprius Technologies Inc",9.98,0.37,+3.85%,8.24%,5%,7399,14.5%,85.5%,0.17017238652538
FPS,"Forgent Power Solutions Inc Cl A",38.52,0.77,+2.04%,8.03%,3%,7325,26.5%,73.5%,0.3602599814299
AEHR,"Aehr Test Systems",100.6,3.67,+3.79%,36.49%,39%,7279,45.0%,55.0%,0.81975
M,"Macy's Inc",22.78,0.59,+2.66%,6.95%,8%,7218,18.1%,81.9%,0.22028740490279
ABT,"Abbott Laboratories",103.69,0.71,+0.69%,48.19%,63%,7202,23.0%,77.0%,0.29789151198414
QS,"Quantumscape Corp",5.05,-0.05,-0.98%,12.49%,7%,7167,34.6%,65.4%,0.5301024765158
DHR,"Danaher Corp",221.09,5.25,+2.43%,48.94%,58%,7137,27.7%,72.3%,0.38287153652393
KMI,"Kinder Morgan Inc",31.27,-0.45,-1.42%,55.08%,73%,7130,29.6%,70.4%,0.42145135566188
CRBG,"Corebridge Financial Inc",33.84,-0.96,-2.76%,43.75%,15%,7094,96.5%,3.5%,27.955102040816
GE,"GE Aerospace",319.22,0.21,+0.07%,29.34%,37%,7077,39.4%,60.6%,0.65118992067196
ALB,"Albemarle Corp",116.8,3.88,+3.44%,13.52%,12%,7001,33.1%,66.9%,0.49402475458813
FIS,"Fidelity National Information Services",34.96,-0.23,-0.65%,54.11%,43%,6909,75.5%,24.5%,3.0737028301887
ZM,"Zoom Communications Inc",90.95,0.05,+0.06%,35.91%,33%,6883,27.1%,72.9%,0.37084246166102
GEN,"Gen Digital Inc",27.29,-1.86,-6.38%,35.89%,62%,6714,23.5%,76.5%,0.30724299065421
MCHP,"Microchip Technology",75.82,1.04,+1.39%,30.49%,41%,6699,18.6%,81.4%,0.22917431192661
APA,"Apa Corp",42.3,-1.51,-3.45%,38.02%,37%,6692,55.6%,44.4%,1.2539575614685
LMND,"Lemonade Inc",47.69,-0.17,-0.36%,13.49%,12%,6685,38.8%,61.2%,0.63287738153395
BKR,"Baker Hughes Company",57.26,-0.57,-0.99%,44.28%,49%,6640,3.4%,96.6%,0.035235422513252
GILD,"Gilead Sciences Inc",152.67,2.11,+1.40%,41.08%,44%,6614,40.1%,59.9%,0.6693589096416
WU,"Western Union Company",6.22,0.02,+0.32%,23.26%,58%,6599,12.2%,87.8%,0.13874029335634
OMER,"Omeros Corp",21.05,2.56,+13.85%,4.95%,3%,6549,9.3%,90.7%,0.10308236483072
SEDG,"Solaredge Tech",36.08,0.47,+1.32%,25.65%,14%,6387,37.1%,62.9%,0.59078455790785
PAAS,"Pan Amer Silver Corp",50.85,2.1,+4.31%,24.43%,12%,6380,17.3%,82.7%,0.20879120879121
KR,"Kroger Company",58.56,-1.13,-1.89%,28.61%,24%,6380,23.6%,76.4%,0.30818125897068
MELI,"Mercadolibre Inc",1826.58,6.11,+0.34%,34.24%,42%,6366,29.1%,70.9%,0.41090425531915
KURA,"Kura Oncology",11.73,0.13,+1.12%,4.58%,2%,6326,54.2%,45.8%,1.1836382464619
NRGV,"Energy Vault Holdings",4.77,0.07,+1.49%,29.05%,3%,6281,3.7%,96.3%,0.038696874483215
DUK,"Duke Energy Corp",116.31,-0.43,-0.37%,28.84%,17%,6264,12.6%,87.4%,0.14431859700402
ENVX,"Enovix Corp",3.06,0.08,+2.68%,17.80%,13%,6251,15.9%,84.1%,0.18885507797642
PM,"Philip Morris International",190.23,2.75,+1.47%,39.89%,41%,6231,43.8%,56.2%,0.77977720651242
GFS,"Globalfoundries Inc",47.95,-0.62,-1.28%,33.51%,45%,6205,11.4%,88.6%,0.12838697945081
HON,"Honeywell International",211.85,5.37,+2.60%,54.57%,75%,6188,14.3%,85.7%,0.16666666666667
AKAM,"Akamai Technologies",118.34,0.93,+0.79%,55.60%,73%,6168,51.5%,48.5%,1.0635664101706
RILY,"Brc Group Holdings Inc",6.13,0.33,+5.69%,6.35%,6%,6125,10.4%,89.6%,0.11607142857143
GAP,"Gap Inc",21.46,0.21,+0.99%,18.01%,27%,6089,25.0%,75.0%,0.33326034596015
TER,"Teradyne Inc",398.69,17.15,+4.49%,31.44%,51%,6060,51.1%,48.9%,1.0466058763931
EBAY,"Ebay Inc",109.28,0.98,+0.90%,33.90%,39%,6043,64.8%,35.2%,1.8370892018779
OVV,"Ovintiv Inc",58.82,-1.36,-2.26%,52.13%,33%,6033,75.6%,24.4%,3.0929443690638
PVH,"Phillips-Van Heusen Corp",75.89,2.49,+3.39%,4.99%,4%,6000,85.4%,14.6%,5.8649885583524
RUM,"Rum Group Inc",8.96,-0.21,-2.29%,13.46%,61%,5985,8.4%,91.6%,0.091954022988506
SBSW,"Sibanye Gold Ltd ADR",11.41,0.28,+2.52%,16.10%,3%,5954,16.3%,83.7%,0.19438314944835
SIRI,"Siriusxm Holdings Inc",26.53,-0.91,-3.32%,18.05%,30%,5927,34.9%,65.1%,0.53628823224469
O,"Realty Income Corp",56.53,-0.12,-0.21%,32.13%,33%,5925,47.9%,52.1%,0.9199611147116
EQNR,"Equinor ASA ADR",41.81,-0.68,-1.60%,49.46%,69%,5917,81.0%,19.0%,4.2736185383244
ALL,"Allstate Corp",229.5,-13.36,-5.50%,59.84%,71%,5887,75.0%,25.0%,2.993894165536
VIK,"Viking Holdings Ltd",81.02,-5.03,-5.85%,38.38%,29%,5876,41.5%,58.5%,0.71012805587893
PLAY,"Dave & Buster's Entertainment",7.12,0.33,+4.86%,41.74%,35%,5867,8.3%,91.7%,0.090317784798365
PGR,"Progressive Corp",206.94,-5.3,-2.50%,60.96%,71%,5866,74.8%,25.2%,2.9742547425474
ELF,"E.L.F. Beauty Inc",102.12,4.33,+4.43%,19.77%,19%,5863,29.7%,70.3%,0.42202279893282
CART,"Maplebear Inc [Instacart]",44.41,-1.15,-2.52%,30.11%,25%,5847,14.5%,85.5%,0.16963392678536
SYM,"Symbotic Inc",45.07,1.11,+2.53%,21.95%,10%,5843,11.8%,88.2%,0.13434284604931
STLA,"Stellantis N.V.",4.83,0.02,+0.42%,53.43%,63%,5810,9.1%,90.9%,0.099962135554714
XIFR,"Xplr Infrastructure LP",10.82,-0.02,-0.18%,17.11%,7%,5806,2.7%,97.3%,0.028156543297326
FAST,"Fastenal Company",50.08,0.43,+0.87%,70.99%,82%,5800,36.2%,63.8%,0.56799134901325
KGC,"Kinross Gold Corp",28.7,0.91,+3.27%,11.24%,9%,5732,27.9%,72.1%,0.38655055636188
NLY,"Annaly Capital Management Inc",21.44,0.13,+0.61%,42.20%,63%,5700,27.8%,72.2%,0.38584974471189
SO,"Southern Company",85.15,-0.31,-0.36%,13.96%,4%,5674,10.0%,90.0%,0.11102408458978
RZLV,"Rezolve AI Plc",2.34,0.04,+1.74%,0.00%,0%,5663,15.6%,84.4%,0.18423253868674
ETSY,"Etsy Inc",75.14,1.66,+2.26%,32.78%,27%,5626,19.7%,80.3%,0.24469026548673
ZTO,"Zto Express Cayman Inc ADR",19.84,0.39,+2.01%,41.66%,48%,5619,2.0%,98.0%,0.019967326193502
HELP,"Cybin Inc",13.71,0.05,+0.37%,17.37%,67%,5564,10.9%,89.1%,0.12222670431626
RUN,"Sunrun Inc",8.79,0,0.00%,25.41%,24%,5545,28.9%,71.1%,0.40628962718742
ALT,"Altimmune Inc",3.41,0.14,+4.28%,15.81%,63%,5470,11.8%,88.2%,0.13344384583506
QSR,"Restaurant Brands International",71.91,-0.65,-0.90%,49.81%,56%,5444,2.3%,97.7%,0.023308270676692
LQDA,"Liquidia Corp",68.64,2.21,+3.33%,10.14%,8%,5429,44.1%,55.9%,0.78879736408567
CEG,"Constellation Energy",263.46,1.35,+0.52%,16.64%,12%,5421,40.1%,59.9%,0.67005545286506
DHT,"Dht Holdings",21.39,-1.06,-4.72%,69.12%,75%,5402,37.9%,62.1%,0.61157517899761
WOLF,"Wolfspeed Inc",27.99,0.28,+1.01%,7.16%,27%,5379,44.5%,55.5%,0.80080348175427
TOST,"Toast Inc Cl A",29.65,-0.15,-0.50%,26.86%,31%,5361,46.4%,53.6%,0.86599373477202
WHR,"Whirlpool Corp",33.56,0.92,+2.82%,44.48%,65%,5350,26.4%,73.6%,0.35786802030457
UAMY,"United States Antimony Corp",4.8,-0.11,-2.24%,3.40%,3%,5347,28.5%,71.5%,0.39790849673203
LHX,"L3Harris Technologies",239.89,-7.04,-2.85%,31.86%,31%,5301,19.5%,80.5%,0.24174279690794
ASPI,"Asp Isotopes Inc",3.18,0,0.00%,8.59%,3%,5300,6.1%,93.9%,0.064684612294094
OHI,"Omega Healthcare Investors",46.47,-0.36,-0.77%,44.19%,51%,5292,98.3%,1.7%,57.8
PCT,"Purecycle Technologies Inc",5.59,-0.08,-1.41%,44.21%,46%,5273,5.6%,94.4%,0.058835341365462
CAG,"Conagra Brands",14.78,-0.08,-0.54%,57.47%,69%,5227,40.3%,59.7%,0.67532051282051
MPT,"Medical Properties Trust Inc",3.64,-0.01,-0.27%,23.94%,55%,5217,28.0%,72.0%,0.38897763578275
BBY,"Best Buy Company",94.82,1.6,+1.72%,21.37%,26%,5115,45.5%,54.5%,0.83464849354376
APTV,"Aptiv Plc",44.61,1.04,+2.39%,44.24%,60%,5115,65.9%,34.1%,1.9295532646048
CRSP,"Crispr Therapeutics Ag",59.03,0.7,+1.20%,37.58%,37%,5063,8.2%,91.8%,0.089520120507855
CBRL,"Cracker Barrel",45.48,0.61,+1.36%,29.45%,27%,5054,22.6%,77.4%,0.2925831202046
LVS,"Las Vegas Sands",39.7,-0.56,-1.39%,30.13%,31%,5049,26.7%,73.3%,0.36385737439222
ASX,"Ase Industrial Holding Ltd ADR",45.2,1.47,+3.36%,30.67%,54%,5025,10.5%,89.5%,0.11790878754171
CLMT,"Calumet Inc",56.42,-1.7,-2.92%,73.55%,70%,5011,16.3%,83.7%,0.19508704984498
MOD,"Modine Manufacturing Company",195.96,-1.66,-0.84%,24.78%,29%,4971,18.7%,81.3%,0.23044554455446
SECZ,"Securitize Corp",13,-0.5,-3.70%,29.45%,38%,4955,30.8%,69.2%,0.44418536869717
DNA,"Ginkgo Bioworks Holdings",9.37,1.39,+17.42%,51.49%,40%,4950,9.3%,90.7%,0.10269547783471
HBAN,"Huntington Bancshares",15.69,-0.35,-2.18%,25.51%,36%,4936,81.5%,18.5%,4.4063526834611
SNPS,"Synopsys Inc",409.24,7.39,+1.84%,42.60%,27%,4932,42.7%,57.3%,0.74398868458274
MMM,"3M Company",169.3,4.33,+2.62%,26.86%,39%,4920,37.6%,62.4%,0.60365058670143
AVAV,"Aerovironment Inc",156.15,-4.75,-2.95%,19.89%,14%,4903,40.3%,59.7%,0.67509395285275
BTU,"Peabody Energy Corp",26.79,1.72,+6.86%,49.28%,15%,4893,50.0%,50.0%,1.001226993865
IOT,"Samsara Inc Cl A",38.26,0.21,+0.55%,29.23%,26%,4863,25.4%,74.6%,0.34040793825799
CLX,"Clorox Company",87.15,2.27,+2.67%,42.73%,64%,4858,36.8%,63.2%,0.58292603453894
